Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Sun Jul 25 2021 16:32:29 GMT+0200 (GMT+02:00),0.00157305,,211738624,146981712,anomaly
Sun Jul 25 2021 16:32:29 GMT+0200 (GMT+02:00),0.00157305,[OUT] - 200 [GET] http://www.google.it/,211738624,146981712,anomaly
Sun Jul 25 2021 16:32:30 GMT+0200 (GMT+02:00),0.00157305,,211738624,146981712,anomaly
Sun Jul 25 2021 16:32:31 GMT+0200 (GMT+02:00),0.00161177,,212344832,146981712,anomaly
Sun Jul 25 2021 16:32:32 GMT+0200 (GMT+02:00),0.00161177,,212344832,146981712,anomaly
Sun Jul 25 2021 16:32:32 GMT+0200 (GMT+02:00),0.00161177,[OUT] - 200 [GET] http://www.google.it/,212344832,146981712,anomaly
Sun Jul 25 2021 16:32:33 GMT+0200 (GMT+02:00),0.00161177,,212344832,147090296,anomaly
Sun Jul 25 2021 16:32:34 GMT+0200 (GMT+02:00),0.00161177,,212344832,147090296,anomaly
Sun Jul 25 2021 16:32:35 GMT+0200 (GMT+02:00),0.00178441,,212037632,147090296,anomaly
Sun Jul 25 2021 16:32:35 GMT+0200 (GMT+02:00),0.00178441,[OUT] - 200 [GET] http://www.google.it/,212037632,147090296,anomaly
Sun Jul 25 2021 16:32:36 GMT+0200 (GMT+02:00),0.00178441,,212037632,147090296,anomaly
Sun Jul 25 2021 16:32:37 GMT+0200 (GMT+02:00),0.00186668,,212037632,147119792,anomaly
Sun Jul 25 2021 16:32:38 GMT+0200 (GMT+02:00),0.00186668,,212037632,147119792,anomaly
Sun Jul 25 2021 16:32:38 GMT+0200 (GMT+02:00),0.00186668,[OUT] - 200 [GET] http://www.google.it/,212037632,147119792,anomaly
Sun Jul 25 2021 16:32:39 GMT+0200 (GMT+02:00),0.00186668,,211734528,147119792,normal
Sun Jul 25 2021 16:32:40 GMT+0200 (GMT+02:00),0.00186668,,211734528,147119792,normal
Sun Jul 25 2021 16:32:41 GMT+0200 (GMT+02:00),0.00209861,,212230144,147119792,normal
Sun Jul 25 2021 16:32:41 GMT+0200 (GMT+02:00),0.00209861,[OUT] - 200 [GET] http://www.google.it/,212230144,147119792,normal
Sun Jul 25 2021 16:32:42 GMT+0200 (GMT+02:00),0.00209861,,212230144,147119792,normal
Sun Jul 25 2021 16:32:43 GMT+0200 (GMT+02:00),0.00209861,,211898368,147212568,normal
Sun Jul 25 2021 16:32:43 GMT+0200 (GMT+02:00),0.00209861,[IN] - 200 [GET] /api/patients,211898368,147212568,normal
