Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Tue Jul 13 2021 18:33:23 GMT+0200 (GMT+02:00),0.000730202,[IN] - 200 [GET] /api/patients/60edc0271d070849817c3077,205594624,146691160,normal
Tue Jul 13 2021 18:33:23 GMT+0200 (GMT+02:00),0.000730202,[OUT] - 200 [POST] http://localhost:9500/,205594624,146691160,anomaly
Tue Jul 13 2021 18:33:23 GMT+0200 (GMT+02:00),0.000730202,,205594624,146691160,normal
Tue Jul 13 2021 18:33:24 GMT+0200 (GMT+02:00),0.000730202,,205594624,146691160,normal
Tue Jul 13 2021 18:33:24 GMT+0200 (GMT+02:00),0.000730202,[OUT] - 200 [GET] http://www.google.it/,205594624,146691160,normal
Tue Jul 13 2021 18:33:25 GMT+0200 (GMT+02:00),0.000730202,,205594624,146691160,normal
Tue Jul 13 2021 18:33:26 GMT+0200 (GMT+02:00),0.000730202,,205594624,146691160,normal
Tue Jul 13 2021 18:33:27 GMT+0200 (GMT+02:00),0.00160722,,206462976,146691160,normal
Tue Jul 13 2021 18:33:28 GMT+0200 (GMT+02:00),0.00160722,[OUT] - 200 [GET] http://www.google.it/,206462976,146691160,normal
Tue Jul 13 2021 18:33:28 GMT+0200 (GMT+02:00),0.00160722,,206462976,146691160,normal
Tue Jul 13 2021 18:33:29 GMT+0200 (GMT+02:00),0.000343489,,206495744,146748384,normal
Tue Jul 13 2021 18:33:30 GMT+0200 (GMT+02:00),0.000343489,,206495744,146748384,normal
Tue Jul 13 2021 18:33:31 GMT+0200 (GMT+02:00),0.000343489,[OUT] - 200 [GET] http://www.google.it/,206495744,146748384,normal
Tue Jul 13 2021 18:33:31 GMT+0200 (GMT+02:00),0.000343489,,206495744,146748384,normal
Tue Jul 13 2021 18:33:32 GMT+0200 (GMT+02:00),0.000343489,,206495744,146748384,normal
Tue Jul 13 2021 18:33:33 GMT+0200 (GMT+02:00),0.000723912,,206147584,146748384,normal
Tue Jul 13 2021 18:33:34 GMT+0200 (GMT+02:00),0.000723912,[OUT] - 200 [GET] http://www.google.it/,206147584,146748384,normal
Tue Jul 13 2021 18:33:34 GMT+0200 (GMT+02:00),0.000723912,,206147584,146748384,normal
Tue Jul 13 2021 18:33:35 GMT+0200 (GMT+02:00),0.000257357,,206450688,146748384,normal
Tue Jul 13 2021 18:33:36 GMT+0200 (GMT+02:00),0.000257357,,206450688,146748384,normal
Tue Jul 13 2021 18:33:37 GMT+0200 (GMT+02:00),0.000257357,[OUT] - 200 [GET] http://www.google.it/,206450688,146748384,normal
Tue Jul 13 2021 18:33:37 GMT+0200 (GMT+02:00),0.000257357,,206450688,146748384,normal
Tue Jul 13 2021 18:33:38 GMT+0200 (GMT+02:00),0.000257357,,206450688,146748384,normal
Tue Jul 13 2021 18:33:39 GMT+0200 (GMT+02:00),0.000500466,,205791232,146751288,normal
Tue Jul 13 2021 18:33:40 GMT+0200 (GMT+02:00),0.000500466,[OUT] - 200 [GET] http://www.google.it/,205791232,146751288,normal
Tue Jul 13 2021 18:33:40 GMT+0200 (GMT+02:00),0.000500466,,205791232,146751288,normal
Tue Jul 13 2021 18:33:41 GMT+0200 (GMT+02:00),0.000500466,,206118912,146751288,normal
Tue Jul 13 2021 18:33:42 GMT+0200 (GMT+02:00),0.000500466,,206118912,146751288,normal
Tue Jul 13 2021 18:33:43 GMT+0200 (GMT+02:00),0.000749839,[OUT] - 200 [GET] http://www.google.it/,206118912,146751288,normal
Tue Jul 13 2021 18:33:43 GMT+0200 (GMT+02:00),0.000749839,,206118912,146751288,normal
Tue Jul 13 2021 18:33:44 GMT+0200 (GMT+02:00),0.000749839,,206118912,146751288,normal
Tue Jul 13 2021 18:33:45 GMT+0200 (GMT+02:00),0.000315573,,206405632,146751288,normal
Tue Jul 13 2021 18:33:46 GMT+0200 (GMT+02:00),0.000315573,[OUT] - 200 [GET] http://www.google.it/,206405632,146751288,normal
Tue Jul 13 2021 18:33:46 GMT+0200 (GMT+02:00),0.000315573,,206405632,146751288,normal
Tue Jul 13 2021 18:33:47 GMT+0200 (GMT+02:00),0.000315573,,205713408,146763952,normal
Tue Jul 13 2021 18:33:48 GMT+0200 (GMT+02:00),0.000315573,,205713408,146763952,normal
Tue Jul 13 2021 18:33:49 GMT+0200 (GMT+02:00),0.000757714,[OUT] - 200 [GET] http://www.google.it/,205750272,146763952,normal
Tue Jul 13 2021 18:33:49 GMT+0200 (GMT+02:00),0.000757714,,205750272,146763952,normal
Tue Jul 13 2021 18:33:50 GMT+0200 (GMT+02:00),0.000757714,,205750272,146763952,normal
Tue Jul 13 2021 18:33:51 GMT+0200 (GMT+02:00),0.000436557,,205750272,146763952,normal
Tue Jul 13 2021 18:33:52 GMT+0200 (GMT+02:00),0.000436557,[OUT] - 200 [GET] http://www.google.it/,205750272,146763952,normal
Tue Jul 13 2021 18:33:52 GMT+0200 (GMT+02:00),0.000436557,,205750272,146763952,normal
Tue Jul 13 2021 18:33:53 GMT+0200 (GMT+02:00),0.000630651,,206057472,146763952,normal
Tue Jul 13 2021 18:33:54 GMT+0200 (GMT+02:00),0.000630651,,206057472,146763952,normal
Tue Jul 13 2021 18:33:55 GMT+0200 (GMT+02:00),0.000630651,[OUT] - 200 [GET] http://www.google.it/,206057472,146763952,normal
Tue Jul 13 2021 18:33:55 GMT+0200 (GMT+02:00),0.000630651,,206057472,146763952,normal
Tue Jul 13 2021 18:33:56 GMT+0200 (GMT+02:00),0.000630651,,206057472,146763952,normal
Tue Jul 13 2021 18:33:57 GMT+0200 (GMT+02:00),0.000700122,,206618624,146763952,normal
Tue Jul 13 2021 18:33:58 GMT+0200 (GMT+02:00),0.000700122,[OUT] - 200 [GET] http://www.google.it/,206618624,146763952,normal
Tue Jul 13 2021 18:33:58 GMT+0200 (GMT+02:00),0.000700122,,206618624,146763952,normal
Tue Jul 13 2021 18:33:59 GMT+0200 (GMT+02:00),0.000351264,[IN] - 200 [GET] /api/patients,205901824,146762184,normal
Tue Jul 13 2021 18:33:59 GMT+0200 (GMT+02:00),0.000351264,[OUT] - 200 [POST] http://localhost:9500/,205901824,146762184,anomaly
Tue Jul 13 2021 18:33:59 GMT+0200 (GMT+02:00),0.000351264,,205901824,146762184,normal
Tue Jul 13 2021 18:34:00 GMT+0200 (GMT+02:00),0.000351264,,205901824,146762184,normal
Tue Jul 13 2021 18:34:01 GMT+0200 (GMT+02:00),0.000351264,[OUT] - 200 [GET] http://www.google.it/,206352384,146762184,normal
Tue Jul 13 2021 18:34:01 GMT+0200 (GMT+02:00),0.000351264,,206352384,146762184,normal
Tue Jul 13 2021 18:34:02 GMT+0200 (GMT+02:00),0.000351264,,206352384,146762184,normal
Tue Jul 13 2021 18:34:03 GMT+0200 (GMT+02:00),0.00196112,,206352384,146762184,normal
Tue Jul 13 2021 18:34:04 GMT+0200 (GMT+02:00),0.00196112,[OUT] - 200 [GET] http://www.google.it/,206352384,146762184,normal
Tue Jul 13 2021 18:34:05 GMT+0200 (GMT+02:00),0.00196112,,206352384,146762184,normal
Tue Jul 13 2021 18:34:06 GMT+0200 (GMT+02:00),0.000667264,,205918208,146834336,normal
Tue Jul 13 2021 18:34:06 GMT+0200 (GMT+02:00),0.000667264,[IN] - 200 [PUT] /api/patients/60edc0271d070849817c3077,205918208,146834336,normal
Tue Jul 13 2021 18:34:06 GMT+0200 (GMT+02:00),0.000667264,[OUT] - 200 [POST] http://localhost:9500/,205918208,146834336,anomaly
Tue Jul 13 2021 18:34:07 GMT+0200 (GMT+02:00),0.000667264,,205918208,146834336,normal
Tue Jul 13 2021 18:34:07 GMT+0200 (GMT+02:00),0.000667264,[OUT] - 200 [GET] http://www.google.it/,205918208,146834336,anomaly
Tue Jul 13 2021 18:34:08 GMT+0200 (GMT+02:00),0.000667264,,205918208,146834336,normal
Tue Jul 13 2021 18:34:09 GMT+0200 (GMT+02:00),0.00139243,,205918208,146834336,normal
Tue Jul 13 2021 18:34:10 GMT+0200 (GMT+02:00),0.00139243,,206491648,146834336,normal
Tue Jul 13 2021 18:34:10 GMT+0200 (GMT+02:00),0.00139243,[OUT] - 200 [GET] http://www.google.it/,206491648,146834336,normal
Tue Jul 13 2021 18:34:11 GMT+0200 (GMT+02:00),0.000212037,,205832192,146873592,normal
Tue Jul 13 2021 18:34:12 GMT+0200 (GMT+02:00),0.000212037,,205832192,146873592,normal
Tue Jul 13 2021 18:34:13 GMT+0200 (GMT+02:00),0.000212037,,205832192,146873592,normal
Tue Jul 13 2021 18:34:13 GMT+0200 (GMT+02:00),0.000212037,[OUT] - 200 [GET] http://www.google.it/,205832192,146873592,normal
Tue Jul 13 2021 18:34:13 GMT+0200 (GMT+02:00),0.000212037,[IN] - 200 [GET] /api/patients/60edc0271d070849817c3077,205832192,146873592,normal
Tue Jul 13 2021 18:34:13 GMT+0200 (GMT+02:00),0.000212037,[OUT] - 200 [POST] http://localhost:9500/,205832192,146873592,anomaly
Tue Jul 13 2021 18:34:14 GMT+0200 (GMT+02:00),0.000212037,,205832192,146873592,normal
Tue Jul 13 2021 18:34:15 GMT+0200 (GMT+02:00),0.000609491,,205848576,146873592,normal
Tue Jul 13 2021 18:34:16 GMT+0200 (GMT+02:00),0.000609491,,205848576,146873592,normal
Tue Jul 13 2021 18:34:16 GMT+0200 (GMT+02:00),0.000609491,[OUT] - 200 [GET] http://www.google.it/,205848576,146873592,normal
Tue Jul 13 2021 18:34:17 GMT+0200 (GMT+02:00),0.000609491,,206708736,146873592,normal
Tue Jul 13 2021 18:34:18 GMT+0200 (GMT+02:00),0.000609491,,206708736,146873592,normal
Tue Jul 13 2021 18:34:19 GMT+0200 (GMT+02:00),0.00171717,,206708736,146918032,normal
Tue Jul 13 2021 18:34:19 GMT+0200 (GMT+02:00),0.00171717,[OUT] - 200 [GET] http://www.google.it/,206708736,146918032,normal
Tue Jul 13 2021 18:34:20 GMT+0200 (GMT+02:00),0.00171717,,206708736,146918032,normal
Tue Jul 13 2021 18:34:21 GMT+0200 (GMT+02:00),0.000575789,,206032896,146918032,normal
Tue Jul 13 2021 18:34:22 GMT+0200 (GMT+02:00),0.000575789,,206032896,146918032,normal
Tue Jul 13 2021 18:34:22 GMT+0200 (GMT+02:00),0.000575789,[OUT] - 200 [GET] http://www.google.it/,206032896,146918032,normal
Tue Jul 13 2021 18:34:23 GMT+0200 (GMT+02:00),0.000282766,,206061568,146918032,normal
Tue Jul 13 2021 18:34:24 GMT+0200 (GMT+02:00),0.000282766,,206061568,146918032,normal
