Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Tue Jul 13 2021 18:46:42 GMT+0200 (GMT+02:00),0.000865931,[OUT] - 200 [GET] http://www.google.it/,213307392,145656648,normal
Tue Jul 13 2021 18:46:42 GMT+0200 (GMT+02:00),0.000865931,[IN] - 200 [DELETE] /api/patients/60edbf67cd0ced4782632242,213307392,145656648,normal
Tue Jul 13 2021 18:46:42 GMT+0200 (GMT+02:00),0.000865931,,213307392,145656648,normal
Tue Jul 13 2021 18:46:43 GMT+0200 (GMT+02:00),0.000865931,,213307392,145656648,normal
Tue Jul 13 2021 18:46:44 GMT+0200 (GMT+02:00),0.000905479,,212791296,145674832,normal
Tue Jul 13 2021 18:46:45 GMT+0200 (GMT+02:00),0.000905479,[OUT] - 200 [GET] http://www.google.it/,212791296,145674832,normal
Tue Jul 13 2021 18:46:45 GMT+0200 (GMT+02:00),0.000905479,,212791296,145674832,normal
Tue Jul 13 2021 18:46:46 GMT+0200 (GMT+02:00),0.000905479,,212791296,145674832,normal
Tue Jul 13 2021 18:46:47 GMT+0200 (GMT+02:00),0.000905479,,212791296,145674832,normal
Tue Jul 13 2021 18:46:48 GMT+0200 (GMT+02:00),0.000644887,[OUT] - 200 [GET] http://www.google.it/,213127168,145674832,normal
Tue Jul 13 2021 18:46:48 GMT+0200 (GMT+02:00),0.000644887,,213127168,145674832,normal
Tue Jul 13 2021 18:46:49 GMT+0200 (GMT+02:00),0.000644887,,213127168,145674832,normal
Tue Jul 13 2021 18:46:50 GMT+0200 (GMT+02:00),0.000644887,,212480000,145712416,normal
Tue Jul 13 2021 18:46:51 GMT+0200 (GMT+02:00),0.000644887,[OUT] - 200 [GET] http://www.google.it/,212480000,145712416,normal
Tue Jul 13 2021 18:46:51 GMT+0200 (GMT+02:00),0.000644887,,212480000,145712416,normal
Tue Jul 13 2021 18:46:52 GMT+0200 (GMT+02:00),0.000647786,,212480000,145712416,normal
Tue Jul 13 2021 18:46:53 GMT+0200 (GMT+02:00),0.000647786,,212480000,145712416,normal
Tue Jul 13 2021 18:46:54 GMT+0200 (GMT+02:00),0.000972488,[OUT] - 200 [GET] http://www.google.it/,212828160,145712416,normal
Tue Jul 13 2021 18:46:54 GMT+0200 (GMT+02:00),0.000972488,,212828160,145712416,normal
Tue Jul 13 2021 18:46:55 GMT+0200 (GMT+02:00),0.000972488,,212828160,145712416,normal
Tue Jul 13 2021 18:46:56 GMT+0200 (GMT+02:00),0.000636166,,213164032,145712416,normal
Tue Jul 13 2021 18:46:57 GMT+0200 (GMT+02:00),0.000636166,[OUT] - 200 [GET] http://www.google.it/,213164032,145712416,normal
Tue Jul 13 2021 18:46:57 GMT+0200 (GMT+02:00),0.000636166,,213164032,145712416,normal
Tue Jul 13 2021 18:46:58 GMT+0200 (GMT+02:00),0.000636166,,213164032,145720000,normal
Tue Jul 13 2021 18:46:59 GMT+0200 (GMT+02:00),0.000636166,,213164032,145720000,normal
Tue Jul 13 2021 18:47:00 GMT+0200 (GMT+02:00),0.000697069,[OUT] - 200 [GET] http://www.google.it/,212512768,145720000,normal
Tue Jul 13 2021 18:47:00 GMT+0200 (GMT+02:00),0.000697069,,212512768,145720000,normal
Tue Jul 13 2021 18:47:01 GMT+0200 (GMT+02:00),0.000697069,,212512768,145720000,normal
Tue Jul 13 2021 18:47:03 GMT+0200 (GMT+02:00),0.000697069,,212512768,145720000,normal
Tue Jul 13 2021 18:47:03 GMT+0200 (GMT+02:00),0.000697069,[OUT] - 200 [GET] http://www.google.it/,212512768,145720000,normal
Tue Jul 13 2021 18:47:04 GMT+0200 (GMT+02:00),0.000697069,,212512768,145720000,normal
Tue Jul 13 2021 18:47:05 GMT+0200 (GMT+02:00),0.000618844,,212832256,145720000,normal
Tue Jul 13 2021 18:47:06 GMT+0200 (GMT+02:00),0.000618844,,212832256,145720000,normal
Tue Jul 13 2021 18:47:06 GMT+0200 (GMT+02:00),0.00125213,[OUT] - 200 [GET] http://www.google.it/,213135360,145720000,normal
Tue Jul 13 2021 18:47:07 GMT+0200 (GMT+02:00),0.00125213,,213135360,145720000,normal
Tue Jul 13 2021 18:47:08 GMT+0200 (GMT+02:00),0.00125213,,212545536,145755200,normal
Tue Jul 13 2021 18:47:09 GMT+0200 (GMT+02:00),0.00125213,,212545536,145755200,normal
Tue Jul 13 2021 18:47:09 GMT+0200 (GMT+02:00),0.00125213,[OUT] - 200 [GET] http://www.google.it/,212545536,145755200,normal
Tue Jul 13 2021 18:47:09 GMT+0200 (GMT+02:00),0.00125213,[IN] - 200 [GET] /api/patients,212545536,145755200,normal
Tue Jul 13 2021 18:47:09 GMT+0200 (GMT+02:00),0.00125213,[IN] - 200 [GET] /api/patients,212545536,145755200,normal
Tue Jul 13 2021 18:47:09 GMT+0200 (GMT+02:00),0.00125213,[IN] - 200 [GET] /api/patients,212545536,145755200,normal
Tue Jul 13 2021 18:47:10 GMT+0200 (GMT+02:00),0.000936451,,212545536,145824440,normal
Tue Jul 13 2021 18:47:10 GMT+0200 (GMT+02:00),0.000936451,[IN] - 200 [GET] /api/patients,212545536,145824440,normal
Tue Jul 13 2021 18:47:11 GMT+0200 (GMT+02:00),0.000936451,,212545536,145824440,normal
Tue Jul 13 2021 18:47:12 GMT+0200 (GMT+02:00),0.00137938,,213024768,145824440,normal
Tue Jul 13 2021 18:47:12 GMT+0200 (GMT+02:00),0.00137938,[OUT] - 200 [GET] http://www.google.it/,213024768,145824440,normal
Tue Jul 13 2021 18:47:13 GMT+0200 (GMT+02:00),0.00137938,,213024768,145824440,normal
Tue Jul 13 2021 18:47:14 GMT+0200 (GMT+02:00),0.00134406,,213508096,145824440,normal
Tue Jul 13 2021 18:47:15 GMT+0200 (GMT+02:00),0.00134406,,213508096,145824440,normal
Tue Jul 13 2021 18:47:15 GMT+0200 (GMT+02:00),0.00134406,[OUT] - 200 [GET] http://www.google.it/,213508096,145824440,normal
Tue Jul 13 2021 18:47:15 GMT+0200 (GMT+02:00),0.00134406,[IN] - 200 [GET] /api/patients/60edc0b91d070849817c3078,213508096,145824440,normal
Tue Jul 13 2021 18:47:16 GMT+0200 (GMT+02:00),0.00134406,,213508096,145950056,normal
